artistID	name	tag1	tag2	tag3	tag4	tag5	tag6	tag7	tag8	tag9	tag10
4582	greyson chance	pop	piano	teen pop	male vocalists	greyson chance	blues	acoustic	covers	singer-songwriter	american
1908	増田俊郎	soundtrack	japanese	anime	naruto	j-rock	instrumental	j-pop	anime music	composer	ost
2288	django reinhardt	jazz	swing	gypsy jazz	guitar	jazz guitar	gypsy	instrumental	french	belgian	jazz manouche
6228	nightmare of you	indie	seen live	indie rock	rock	alternative	emo	indie pop	nightmare of you	alternative rock	punk
3523	godflesh	industrial metal	industrial	experimental	doom metal	metal	sludge	post-metal	seen live	sludge metal	british
6852	the charlatans	britpop	indie	madchester	british	rock	seen live	indie rock	alternative	manchester	90s
3548	iwrestledabearonce	experimental	deathcore	mathcore	grindcore	electronic	seen live	metalcore	female vocalists	cybergrind	experimental deathcore
573	the detroit cobras	garage rock	rock	indie	garage	indie rock	female vocalists	seen live	detroit	alternative	soul
4965	anaal nathrakh	black metal	grindcore	industrial black metal	death metal	metal	seen live	british	extreme metal	industrial metal	blackened death metal
5672	white zombie	industrial metal	metal	industrial	heavy metal	rock	groove metal	hard rock	alternative metal	alternative	industrial rock
4451	the twilight singers	seen live	alternative	rock	alternative rock	indie rock	indie	greg dulli	dulli	singer-songwriter	progressive rock
3770	julian plenti	indie rock	post-punk	indie	alternative	interpol	singer-songwriter	seen live	rock	alternative rock	american
8242	isles & glaciers	post-hardcore	experimental	alternative	supergroup	craig owens	rock	alternative rock	emocore	screamo	emo
2745	robert miles	trance	electronic	ambient	chillout	dance	electronica	techno	dream	house	dream house
2571	bananarama	80s	pop	female vocalists	new wave	dance	british	bananarama	girl groups	disco	electronic
5088	lucio battisti	italian	singer-songwriter	pop	cantautori	italiana	70s	rock	lucio battisti	italia	italiano
11783	gas	ambient	minimal	electronic	experimental	ambient techno	soundscapes	minimal techno	techno	idm	electronica
2378	neaera	metalcore	melodic death metal	seen live	death metal	german	deathcore	metal	german metalcore	hardcore	melodic deathcore
10897	farben lehre	punk rock	punk	polish	polish punk	rock	seen live	ska	alternative	punky reggae	polskie
8727	leeland	christian	christian rock	worship	pop	rock	seen live	indie	indie rock	leeland	contemporary christian
5305	mc chris	nerdcore	hip-hop	rap	seen live	comedy	hip hop	nerdcore hip-hop	indie	adult swim	geek
2294	braid	emo	indie	post-hardcore	indie rock	seen live	rock	midwest emo	math rock	alternative	indie emo
3938	wings	classic rock	rock	70s	british	pop	soft rock	wings	beatles	paul mccartney	the beatles
8756	mercedes sosa	argentina	folk	latin	female vocalists	world	folklore	nueva cancion	mercedes sosa	world music	folklore argentino
4503	oceano	deathcore	brutal deathcore	death metal	grindcore	hardcore	seen live	metal	american	brutal death metal	blackchapel
7021	aes dana	ambient	psychill	chillout	black metal	folk metal	electronic	psybient	downtempo	celtic metal	french
10628	doris day	jazz	female vocalists	oldies	50s	easy listening	swing	pop	doris day	american	60s
5585	masterplan	power metal	heavy metal	metal	melodic metal	german	seen live	progressive metal	hard rock	melodic power metal	rock
1500	tito el bambino	reggaeton	latin	spanish	hip-hop	dancehall	puerto rico	tito el bambino	puerto rican	tito	rap
4224	the queers	punk	punk rock	pop punk	seen live	pop-punk	indie	rock	alternative	bubblegum	american
4161	turmion kätilöt	industrial metal	seen live	finnish	industrial	metal	finnish metal	electronic	dance metal	heavy metal	suomi
9672	lights out asia	post-rock	ambient	shoegaze	electronic	indie	idm	downtempo	post rock	american	dream pop
7791	eloy	progressive rock	space rock	krautrock	psychedelic rock	german	rock	psychedelic	progressive	classic rock	70s
13266	a1	pop	boybands	british	90s	boyband	seen live	male vocalists	a1	britpop	boy band
4149	fobia	rock en espanol	rock	mexico	rock en español	latin rock	spanish	seen live	mexican	fobia	alternative rock
9799	just surrender	emo	pop punk	rock	seen live	alternative	indie	screamo	punk	alternative rock	emocore
2037	tuxedomoon	post-punk	experimental	new wave	avant-garde	electronic	avantgarde	seen live	80s	alternative	experimental rock
7456	detektivbyrån	instrumental	seen live	swedish	experimental	electronica	indie	electronic	folk	ambient	folktronica
6077	martin o'donnell & michael salvatori	soundtrack	video game music	halo	ambient	game soundtracks	instrumental	game music	game	game soundtrack	orchestral
5911	catherine wheel	shoegaze	alternative	rock	indie	indie rock	alternative rock	seen live	shoegazer	british	90s
6056	frank klepacki	industrial	soundtrack	electronic	video game music	game soundtracks	rock	game music	industrial metal	game soundtrack	command and conquer
6179	set fire to flames	post-rock	experimental	ambient	instrumental	post rock	canadian	avant-garde	indie	canada	noise
1018	midge ure	new wave	80s	pop	synthpop	singer-songwriter	seen live	scottish	new romantic	synth pop	rock
8469	the promise ring	emo	indie	indie rock	seen live	alternative	rock	midwest emo	indie pop	pop punk	indie emo
2909	canibus	hip-hop	rap	underground hip-hop	hip hop	underground rap	hardcore rap	east coast rap	canibus	hiphop	underground
2064	ana gabriel	latin	mexico	ana gabriel	female vocalists	romantica	spanish	latin pop	ranchera	pop	mariachi
5035	charlotte sometimes	female vocalists	indie	singer-songwriter	pop	alternative	indie pop	seen live	female vocalist	american	melodic
2317	sertab erener	turkish	pop	female vocalists	turkish pop	eurovision	sertab erener	turkey	eurovision song contest	oriental	seen live
5735	young love	electronic	indie	dance	seen live	indie pop	pop	dance rock	electronica	indietronica	american
7922	falkenbach	viking metal	folk metal	black metal	pagan metal	metal	german	folk black metal	icelandic	folk	epic metal
6547	blaqk audio	electronic	darkwave	electronica	ebm	techno	synthpop	alternative	gothic	seen live	industrial
7051	osi	progressive metal	progressive rock	experimental	progressive	metal	rock	electronic	ambient	american	electronica
5731	o-zone	dance	pop	romanian	eurodance	europop	electronic	techno	electronica	moldovan	gay
5304	mc lars	nerdcore	seen live	hip-hop	rap	post-punk laptop rap	comedy	hip hop	punk	alternative	laptop rap
8149	beborn beton	synthpop	ebm	electronic	futurepop	industrial	german	darkwave	synth	seen live	electro
2456	dierks bentley	country	modern country	dierks bentley	male vocalists	seen live	favorites	male country	contemporary country	bluegrass	pop country
11232	mcalmont & butler	britpop	indie	pop	neo-soul	alternative	soul	british	seen live	rock	indie pop
2182	lisa marie presley	rock	female vocalists	pop	alternative	lisa marie presley	american	female artists	seen live	00s	singer-songwriter
5135	a plea for purging	metalcore	technical metalcore	deathcore	christian	hardcore	christian metalcore	progressive metalcore	metal	seen live	american
1525	artillery	thrash metal	technical thrash metal	speed metal	danish	metal	seen live	thrash	old school thrash metal	heavy metal	denmark
10931	分島花音	japanese	cello	female vocalists	neoclassical	classical	j-pop	gothic	singer-songwriter	jpop	pop
11186	pzychobitch	ebm	industrial	electronic	electro-industrial	electro	female vocalists	german	dark electro	electroclash	synthpop
4312	frozen plasma	futurepop	synthpop	electronic	ebm	industrial	seen live	german	future pop	germany	electro
8765	justyna steczkowska	polish	female vocalists	pop	alternative	polskie	seen live	folk	singer-songwriter	singer songwriter	chillout
8109	the avett brothers	folk	alt-country	bluegrass	americana	seen live	country	indie	kickasstic	recommended	pay attention
6869	jason castro	american idol	folk	acoustic	pop	male vocalists	singer-songwriter	seen live	christian	jason castro	sexy
4983	elissa	arabic	lebanese	world	elissa	female vocalists	arabic pop	lebanon	pop	arab	world music
4702	marta sánchez	female vocalists	spanish	pop	latin	dance	marta sanchez	spain	spanish pop	90s	latin pop
3083	crazy lixx	hard rock	glam rock	hair metal	sleaze rock	glam metal	sleaze	swedish	rock	seen live	heavy metal
7445	reni jusis	polish	electronic	pop	female vocalists	dance	electronica	seen live	electropop	trance	alternative
8761	patrycja markowska	polish	female vocalists	pop	rock	pop rock	seen live	patrycja markowska	pl	polska przeprasza	female vocalist
4830	belvedere	melodic hardcore	punk rock	punk	skate punk	hardcore	melodic punk	fast melodic punk	skatepunk	seen live	hardcore punk
395	news	j-pop	johnnys entertainment	japanese	jpop	news	pop	johnnys	boyband	je	japanese music
4934	killwhitneydead	deathcore	grindcore	metalcore	death metal	hardcore	metal	seen live	experimental	grind	american
4568	virgin	polish	rock	pop	pop rock	silikon	female vocalists	smutne pipczenie dla 14latek	doda	shit	approved by satan
9961	nasty	hardcore	beatdown	beatdown hardcore	moshcore	seen live	deathcore	terror beatdown	metalcore	belgian	belgium
9801	cold world	hardcore	hardcore punk	seen live	hip-hop	rapcore	modern hardcore	punk	american	hip hop	crossover
1882	pseudo echo	new wave	80s	synthpop	australian	electronic	pop	seen live	australia	male vocalists	rock
2166	architect	idm	industrial	experimental	electronic	mathcore	hardcore	ambient	rhythmic noise	drum and bass	seen live
11760	waglewski fisz emade	alternative	polish	experimental	blues	rock	seen live	alternative rock	guitar	waglewscy	fisz
6246	plazma	pop	russian	dance	electronic	russian pop	synthpop	eurodance	plazma	electropop	russian dance
10625	andy bell	synthpop	electronic	pop	british	gay	male vocalists	80s	dance	synth pop	electronica
1685	everlife	pop rock	rock	pop	female vocalists	disney	christian rock	christian	alternative rock	alternative	american
4205	zolof the rock & roll destroyer	indie	seen live	powerpop	power pop	rock	anthony green	pop punk	female vocalists	indie rock	pop
1320	code 64	futurepop	synthpop	electronic	ebm	swedish	industrial	seen live	synth	electro	new wave
1573	вера брежнева	pop	ukrainian	russian	female vocalist	female vocalists	sexy	dance	russian pop	ukraine	via gra
6259	tsa	heavy metal	hard rock	polish	metal	rock	seen live	polish metal	polish heavy metal	polish rock	classic rock
4791	ratos de porão	hardcore	crossover	punk	hardcore punk	thrash metal	punk rock	brazilian	seen live	crossover thrash	grindcore
4874	imperative reaction	ebm	industrial	futurepop	electronic	dark electro	seen live	synthpop	electro-industrial	electro	electronica
31	amduscia	dark electro	ebm	industrial	aggrotech	harsh ebm	electronic	mexican	seen live	electro	electro-industrial
2227	eazy-e	rap	hip-hop	gangsta rap	west coast	hip hop	west coast rap	compton	old school	eazy-e	gangsta
3236	eths	metalcore	nu metal	metal	female fronted metal	frenchcore	french	female vocalists	seen live	hardcore	alternative metal
3435	45 grave	deathrock	horror punk	punk	gothic	death rock	gothic rock	goth	punk rock	female vocalists	post-punk
3856	rob thomas	pop	rock	alternative	singer-songwriter	alternative rock	pop rock	male vocalists	pop-rock	rob thomas	seen live
9633	brett anderson	britpop	singer-songwriter	british	indie	seen live	pop	alternative	rock	suede	male vocalists
410	gd&top	k-pop	korean	big bang	kpop	g-dragon	hip-hop	top	pop	yg family	rap
10080	the tears	britpop	indie	british	seen live	alternative	indie rock	rock	indie pop	pop	uk
4612	in mourning	melodic death metal	progressive death metal	progressive metal	death metal	doom metal	swedish	progressive melodic death metal	metal	seen live	swedish metal
5115	x-fusion	dark electro	ebm	industrial	harsh ebm	aggrotech	electronic	german	germany	electro-industrial	darkwave
1356	heathen	thrash metal	speed metal	heavy metal	metal	thrash	american	seen live	technical thrash metal	bay area thrash	bay area thrash metal
7900	the black mages	video game music	progressive metal	final fantasy	japanese	metal	rock	soundtrack	j-rock	progressive rock	game
3572	ola	swedish	pop	dance	male vocalists	electronic	sweden	seen live	melodifestivalen	idol	europop
3636	kat	thrash metal	heavy metal	polish	metal	black metal	polish metal	seen live	speed metal	trash metal	poland
2386	bleed from within	deathcore	metalcore	death metal	technical death metal	hardcore	seen live	melodic death metal	metal	melodic deathcore	british
9193	vertical horizon	rock	alternative rock	alternative	90s	pop	acoustic	pop rock	indie	seen live	vertical horizon
2358	uniklubi	finnish	seen live	rock	suomirock	suomi	finnish rock	hard rock	uniklubi	alternative	alternative rock
12338	download	industrial	experimental	electronic	idm	skinny puppy related	electronica	ebm	ambient	cevin key	canadian
6264	coroner	thrash metal	technical thrash metal	progressive thrash metal	progressive metal	metal	swiss	thrash	seen live	switzerland	speed metal
6633	three 6 mafia	rap	hip-hop	dirty south	southern rap	hip hop	crunk	gangsta rap	memphis	memphis rap	three 6 mafia
7175	志方あきこ	medieval	celtic	japanese	ethereal	fantasy	folk	singer-songwriter	neoclassical	epic	experimental
6620	young buck	rap	hip-hop	dirty south	hip hop	g-unit	gangsta rap	young buck	southern rap	hiphop	gangsta
5575	ss501	k-pop	korean	ss501	kpop	pop	boyband	male vocalists	j-pop	asian	japanese
5917	the comsat angels	post-punk	new wave	80s	british	post punk	alternative	sheffield	seen live	rock	synthpop
1245	hayley williams	rock	female vocalists	alternative rock	pop punk	indie	paramore	alternative	<3	pop rock	singer-songwriter
15457	various artists	electronic	indie	mistagged artist	jazz	rock	house	trance	soundtrack	techno	pop
5247	robi draco rosa	rock en español	rock	latin rock	latin	rock en espanol	alternative rock	spanish	singer-songwriter	puerto rico	alternative
5440	the zutons	indie	indie rock	seen live	british	rock	alternative	britpop	alternative rock	indie pop	liverpool
1568	see you next tuesday	grindcore	mathcore	deathcore	experimental	noisecore	seen live	hardcore	metalcore	mathgrind	american
3742	lobão	rock	mpb	brazilian rock	brasil	brazilian	80s	brazil	rock brasileiro	seen live	alternative
2042	spk	industrial	noise	experimental	dark ambient	old school industrial	australian	ambient	post-punk	synthpop	avant-garde
8431	erkan oğur	turkish	ethnic	folk	fretless guitar	guitar	jazz	turkish folk	halk muzigi	baglama	world
7113	dark age	melodic death metal	death metal	german	metal	dark metal	seen live	power metal	modern melodic death metal	modern metal	heavy metal
